timestamp,task_type,pid,arrival_time,completion_time,response_time,scheduler_used,action_taken,system_cpu_load,memory_available
09:41:53.366314,memory,54952,1775103112.866984,497.9243278503418,497.9252815246582,RR,BELOW_NORMAL,22.5,0.8105392456054688
09:41:53.497401,io,54952,1775103112.8516254,645.4441547393799,645.5860137939453,RR,BELOW_NORMAL,10.0,0.897003173828125
09:41:53.545104,memory,54952,1775103113.193251,351.6395092010498,351.6407012939453,RR,BELOW_NORMAL,11.9,0.9050102233886719
09:41:53.551387,io,54952,1775103113.1965094,354.18176651000977,354.1908264160156,RR,BELOW_NORMAL,9.7,0.9728202819824219
09:41:53.545599,io,54952,1775103112.8530347,692.4755573272705,692.48366355896,RR,BELOW_NORMAL,11.4,0.9815940856933594
09:41:54.275146,cpu,54952,1775103114.0722792,202.63290405273438,202.63385772705078,RR,BELOW_NORMAL,15.5,0.8490524291992188
09:41:54.069566,cpu,54952,1775103113.857241,212.18395233154297,212.18490600585938,RR,BELOW_NORMAL,22.7,0.8490524291992188
09:41:54.068576,cpu,54952,1775103113.8543313,213.90390396118164,213.90461921691895,RR,BELOW_NORMAL,22.5,0.8486671447753906
09:41:54.274115,cpu,54952,1775103113.8582687,415.6472682952881,415.6482219696045,RR,BELOW_NORMAL,17.1,0.8469772338867188
09:41:54.683871,memory,54952,1775103114.0768292,606.804609298706,606.8050861358643,RR,BELOW_NORMAL,21.7,0.8041419982910156
09:41:54.696405,io,54952,1775103113.8601346,835.9267711639404,835.9339237213135,RR,BELOW_NORMAL,22.8,0.8589210510253906
09:41:54.782778,io,54952,1775103114.0846267,697.8952884674072,697.9012489318848,RR,BELOW_NORMAL,22.5,0.8360061645507812
09:41:54.905071,cpu,54952,1775103114.0795622,825.3192901611328,825.3200054168701,RR,BELOW_NORMAL,33.6,0.8552665710449219
09:41:54.940241,io,54952,1775103114.0822656,857.76686668396,857.774019241333,RR,BELOW_NORMAL,37.3,0.8387680053710938
09:41:54.951446,io,54952,1775103114.4414499,509.81640815734863,509.8223686218262,RR,BELOW_NORMAL,37.2,0.8393478393554688
09:41:55.015501,memory,54952,1775103114.693747,321.5339183807373,321.5348720550537,RR,BELOW_NORMAL,32.9,0.83880615234375
09:41:55.077494,cpu,54952,1775103114.9370189,140.28000831604004,140.28072357177734,RR,BELOW_NORMAL,40.5,0.8895034790039062
09:41:55.084184,cpu,54952,1775103114.9282818,155.73668479919434,155.73716163635254,RR,BELOW_NORMAL,45.7,0.8864898681640625
